speaker,senat.shelbi.said,unit.state.senat,state.senat.shelbi,shelbi.news.releas,news.releas.year,senat.shelbi.news,releas.year.counti,counti.current.record,current.record.washington,year.counti.current,u.s.senat,news.releas.shelbi,million.senat.shelbi,releas.shelbi.announc,washington.d.c,shelbi.r.al,d.c.u,c.u.s,senat.shelbi.r,s.senat.shelbi,shelbi.said.pleas,thi.fund.will,local.law.enforc,depart.homeland.secur,said.senat.shelbi,volunt.fire.depart,fund.will.use,senat.appropri.committe,commerc.justic.scienc,000.senat.shelbi,2006.news.releas,2005.news.releas,thi.program.will,assist.firefight.grant,firefight.grant.program,c.shelbi.r,2007.news.releas,state.local.law,r.al.senat,senat.c.shelbi,s.senat.c,2007.washington.d,al.senat.appropri,shelbi.r.ala,fund.will.allow,appropri.committe.today,grant.program.thi,law.enforc.agenc,committe.today.announc,2006.washington.d,said.shelbi.thi,shelbi.said.bill,r.al.today,econom.develop.administr,said.pleas.bill,program.thi.program,state.senat.session,alabama.right.reserv,senat.session.alabama,2004.unit.state,session.alabama.right,shelbi.said.fund,said.bill.includ,part.assist.firefight,u.s.sen,today.announc.depart,said.fund.will,million.direct.feder,program.will.distribut,direct.feder.assist,2005.washington.d,fund.will.help,brother.big.sister,big.brother.big,fiscal.year.2006,nationwid.thi.year,s.sen.session,offic.domest.prepared,shelbi.said.thi,pleas.bill.includ,session.r.al,u.s.depart,fiscal.year.2008,homeland.secur.offic,al.today.announc,sen.session.r,relat.agenc.appropri,justic.scienc.relat,scienc.relat.agenc,secur.offic.domest,assist.firefight.nationwid,fund.award.depart,feder.assist.firefight,prepared.part.assist,domest.prepared.part,firefight.nationwid.thi,award.depart.homeland,miss.exploit.children,5.million.senat,justic.assist.grant,750.million.direct,distribut.750.million,will.distribut.750,includ.fiscal.year,bill.fiscal.year,appropri.bill.fiscal,2005.washington.dc,juvenil.justic.delinqu,justic.delinqu.prevent,boy.girl.club,1.million.senat,state.local.govern,dc.u.s,washington.dc.u,area.agenc.age,announc.depart.homeland,homeland.secur.will,secur.will.releas,fund.provid.assist,provid.assist.firefight,assist.grant.program,use.thi.fund,will.use.thi,nation.center.miss,center.miss.exploit,thi.bill.includ,oper.firefight.safeti,appropri.subcommitte.today,thi.project.will,fund.will.provid,will.now.go,appropri.committe.announc,edward.byrn.memori,memori.justic.assist,byrn.memori.justic,subcommitte.today.announc,2006.u.s,miss.children.program,univers.south.alabama,hous.urban.develop,committe.announc.today,said.pleas.announc,polic.servic.cop,orient.polic.servic,commun.orient.polic,bill.provid.fund,sen.shelbi.said,r.al.chairman,feder.state.local,extens.partnership.program,manufactur.extens.partnership,agenc.appropri.bill,senat.shelbi.wa,holl.manufactur.extens,qualiti.growth.initi,big.sister.qualiti,sister.qualiti.growth,inform.share.system,region.inform.share,univers.alabama.birmingham,offic.juvenil.justic,law.enforc.assist,bill.includ.1,senat.appropri.subcommitte,assist.law.enforc,enforc.agenc.across,slate.receiv.fund,fund.commerc.justic,fund.will.assist,thi.legisl.includ,receiv.fund.commerc,fund.law.enforc,subcommitte.commerc.justic,program.will.also,feder.aviat.administr,said.shelbi.program,r.ala.senat,number.import.project,defens.appropri.bill,shelbi.announc.fund,offic.commun.orient,must.continu.work,ala.senat.appropri,thi.bill.provid,follow.today.action,appropri.subcommitte.commerc,nation.scienc.foundat,fiscal.year.2007,washington.u.s,develop.administr.eda,justic.scienc.appropri,thi.bill.will,elimin.grant.program,predat.elimin.grant,space.flight.center,oper.safeti.program,emerg.medic.servic,sexual.predat.elimin,marshal.space.flight,bill.will.now,increas.rang.challeng,ever.increas.rang,follow.grant.will,meet.ever.increas,counti.fund.provid,child.sexual.predat,feder.fund.assist,will.assist.state,forens.scienc.includ,shelbi.fund.will,nation.first.respond,non.line.sight,shelbi.wa.instrument,emerg.manag.agenc,help.law.enforc,wa.instrument.secur,justic.scienc.today,1.5.million,scienc.today.announc,comput.forens.laboratori,2.million.senat,alabama.crimin.justic,today.u.s,transport.treasuri.judiciari,depart.public.safeti,fund.will.go,girl.club.america,million.big.brother,global.war.terror,vulner.citizen.children,million.boy.girl,paul.coverdel.forens,said.pleas.thi,500.000.senat,alabama.district.attorney,said.shelbi.hope,crime.base.need,control.crime.base,announc.u.s,grant.program.jag,prevent.control.crime,feder.emerg.manag,million.paul.coverdel,grant.state.local,facilit.econom.develop,fund.sever.project,provid.fund.import,today.announc.u,program.stimul.competit,stimul.competit.research,thi.import.program,scienc.appropri.bill,million.state.local,will.use.fund,experiment.program.stimul,million.miss.children,nation.ocean.atmospher,aeronaut.space.administr,million.offic.juvenil,nation.aeronaut.space,ocean.atmospher.administr,implement.enhanc.commun,grant.program.aim,shelbi.thi.fund,program.slate.receiv,univers.alabama.huntsvil,announc.today.u,project.program.slate,law.enforc.commun,enhanc.commun.polic,cop.grant.program,atmospher.administr.noaa,includ.1.million,non.profit.agenc,al.chairman.senat,2.5.million,alabama.associ.area,associ.area.agenc,justic.inform.center,profit.agenc.public,space.administr.nasa,public.work.plan,internet.crime.children,subcommitte.cj.today,includ.senat.bill,agenc.public.work,local.govern.non,grant.local.govern,work.plan.project,project.design.facilit,plan.project.design,provid.grant.local,district.attorney.associ,govern.non.profit,design.facilit.econom,chairman.senat.appropri,law.enforc.offici,it.oper.safeti,victim.crime.act,electron.train.secur,will.receiv.fund,train.secur.tool,fire.depart.fund,said.thi.bill,exploit.children.ncmec,crimin.justic.inform,today.announc.fund,februari.2005.news,crime.act.fund,said.shelbi.fund,agenc.appropri.subcommitte,urban.develop.appropri,enforc.assist.grant,follow.project.includ,legisl.includ.number,cj.today.announc,pleas.depart.homeland,volunt.fire.rescu,appropri.subcommitte.cj,polic.cop.fund,project.will.allow,scienc.foundat.nsf,commun.polic.cop,1.25.million,law.enforc.offic,fund.it.oper,develop.administr.provid,trade.adjust.assist,administr.provid.grant,anniston.armi.depot,million.bill.includ,bill.instruct.depart,appropri.bill.follow,dure.grant.process,eda.nation.scienc,commit.ensur.safeti,follow.project.dure,project.dure.grant,consider.follow.project,prioriti.consider.follow,will.also.work,law.enforc.program,thi.year.novemb,decemb.2007.news,provid.prioriti.consider,consider.senat.shelbi,target.drug.hot,nationwid.project.program,competit.research.epscor,bill.includ.fund,modif.fire.station,methamphetamin.enforc.clean,noaa.econom.develop,follow.it.commit,administr.noaa.econom,dispos.hazard.materi,includ.nation.aeronaut,fire.station.facil,enforc.offici.combat,appropri.bill.thi,hazard.materi.clandestin,drug.hot.spot,jurisdict.includ.nation,administr.eda.nation,million.thi.fund,ensur.first.respond,materi.clandestin.methamphetamin,confer.committe.approv,methamphetamin.product.distribut,nationwid.program.will,remov.dispos.hazard,fund.part.assist,offici.combat.methamphetamin,coverdel.forens.grant,hot.spot.remov,counti.will.receiv,feder.appropri.process,ala.announc.today,combat.methamphetamin.product,bill.follow.today,nasa.nation.ocean,work.target.drug,clandestin.methamphetamin.lab,also.work.target,spot.remov.dispos,administr.nasa.nation,includ.critic.fund,thi.facil.will,program.will.receiv,r.ala.announc,alabama.includ.fiscal,senat.will.consid,senat.floor.consider,secur.feder.emerg,senat.shelbi.thi,feder.bureau.investig,homeland.secur.feder,will.consid.bill,shelbi.said.alabama,million.dna.initi,depart.defens.appropri,alabama.across.nation,consid.bill.follow,prevent.intervent.program,fund.will.also,health.human.servic,bill.includ.2,effort.develop.implement,respond.juvenil.delinqu,program.will.continu,event.one.occur,grant.will.provid,ani.event.one,commun.effort.develop,children.program.will,within.depart.justic,law.enforc.train,chairman.commerc.justic,announc.depart.justic,announc.fund.sever,fire.depart.will,bill.will.allow,addit.bill.includ,million.jason.project,instruct.depart.justic,pleas.bill.provid,justic.provid.prioriti,depart.justic.provid,combat.internet.crime,ryce.law.enforc,enforc.train.center,offic.within.depart,septemb.2006.news,defens.relat.program,approv.demonstr.commit,will.allow.state,agenc.award.fund,dna.backlog.reduct,follow.miss.children,amber.alert.program,miss.children.offic,jimmi.ryce.law,militari.infrastructur.readi,critic.stabil.nation,shelbi.said.cop,program.critic.stabil,treasuri.judiciari.hous,judiciari.hous.urban,drug.traffick.terror,children.offic.within,450.local.agenc,coordin.effort.crimin,crimin.network.oper,american.manufactur.modern,system.riss.program,compet.global.marketplac,terror.violent.crime,compos.six.region,eight.alabama.serv,commit.ensur.risk,traffick.terror.violent,provid.children.meaning,said.pleas.fund,public.privat.entiti,225.000.children,riss.program.compos,program.compos.six,state.public.privat,sister.compris.450,mid.size.american,target.riss.activ,region.center.share,typic.target.riss,big.sister.compris,gang.activ.organ,cybercrim.gang.activ,share.intellig.coordin,action.thi.bill,serv.youth.age,continu.success.stori,jurisdict.line.typic,risk.children.care,across.jurisdict.line,children.meaning.mentor,effort.crimin.network,commun.school.site,crime.cybercrim.gang,record.commit.ensur,care.adult.live,nation.fatherhood.initi,will.also.provid,violent.crime.cybercrim,size.american.manufactur,school.site.base,5.million.big,small.mid.size,partner.feder.state,program.provid.children,intellig.coordin.effort,nation.s.youth
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sessions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
